eightd_has_key_dispenser,station_type,electric_bike_surcharge_waiver,lat,lon,capacity,has_kiosk,short_name,name,externalId,stationId,legacyId,address
false,lightweight,false,41.766863,-87.611467,3,false,undefined,Public Rack - Park Manor Elementary School,1674190548784655294,1674190548784655294,undefined,"7037, South Rhodes Avenue, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.720832,-87.676382,2,false,undefined,Public Rack - Hamilton Ave & 95th St,1674190321151388226,1674190321151388226,undefined,"9504, South Hamilton Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.764396,-87.698106,2,false,undefined,Public Rack - Sacramento & 71st,1806753664357952126,1806753664357952126,undefined,"3007 W 71st St, Chicago, IL 60629, United States"
false,lightweight,false,41.993028,-87.821659,2,false,undefined,Public Rack - Ozman & Talcott,1806753661387883376,1806753661387883376,undefined,"6195 N Canfield Ave, Park Ridge, IL 60068, United States"
false,lightweight,false,41.9685781,-87.7330358,2,false,undefined,Public Rack - 4810 Keeler Ave,1806749744377709060,1806749744377709060,undefined,"4806 N Keeler Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.700576,-87.681294,1,false,undefined,Public Rack - Western Ave & 106th St - East,1674190664748772494,1674190664748772494,undefined,"10601-10609, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.700378,-87.535276,1,false,undefined,Public Rack - Ewing Ave & 107th St,1695776976641823202,1695776976641823202,undefined,"10715, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,42.0023112,-87.8170946,4,false,undefined,Public Rack - Olmstead Ave & Oliphant Ave,1806749752967643706,1806749752967643706,undefined,"6676 N Oliphant Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.690092,-87.637636,3,false,undefined,Public Rack - Wallace St & 112 St,1674190647568903272,1674190647568903272,undefined,"Fenger High School, West 112th Street, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.939638,-87.705263,9,false,undefined,Albany Ave & Belmont Ave,1594046418168009438,1594046418168009438,undefined,"3216, North Albany Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
false,lightweight,false,41.822839,-87.609525,2,false,undefined,Public Rack - Langley Ave & Oakwood Blvd,1683527950760754170,1683527950760754170,undefined,"Jacob H. Carruthers Center for Inner City Studies, East Pershing Road, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.861493,-87.733404,2,false,undefined,Public Rack - Franklin Park,1674190308266486306,1674190308266486306,undefined,"Pool Equipment Room, 1409, South Kolin Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.70843,-87.56026,1,false,undefined,Public Rack - Torrence Ave & 103rd St,1677249883958679720,1677249883958679720,undefined,"D.C. Coleman Temple African Methodist Episcopal Church, 10250, South Torrence Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60409, United States"
false,lightweight,false,41.9676535,-87.7636298,2,false,undefined,Public Rack - Lotus Ave & Lawrence Ave,1806749740082741754,1806749740082741754,undefined,"5423 W Lawrence Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.987024,-87.71397,2,false,undefined,Public Rack - Kimball & Ardmore,1806753648502981410,1806753648502981410,undefined,"5800 N Kimball Ave, Chicago, IL 60659, United States"
false,lightweight,false,41.69137,-87.704809,1,false,undefined,Public Rack - Christiana Ave & 111th St,1677249841009006688,1677249841009006688,undefined,"3333-3335, West 111th Street, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
false,lightweight,false,41.67413,-87.620448,1,false,undefined,Public Rack - Michigan Ave & 121st St,1677249888253647030,1677249888253647030,undefined,"12106, South Michigan Avenue, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.754442,-87.601745,2,false,undefined,Public Rack - Emil G Hirch Metropolitan High School,1674190291086617090,1674190291086617090,undefined,"Emil G Hirsch High School, 7740, South Ingleside Avenue, Italian Bowery, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.691844,-87.534181,2,false,undefined,Public Rack - Avenue J & 112th St,1674190179417467200,1674190179417467200,undefined,"Champyon Taekwondo USA Inc., 3657, East 112th Street, East Side, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.9718249,-87.7575623,10,false,undefined,Public Rack - Laramine Ave & Winnemac Ave,1806749740082741758,1806749740082741758,undefined,"5025 N Laramie Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.997764,-87.697221,1,false,undefined,Public Rack - Washtenaw Ave & Devon Ave,1683527967940622362,1683527967940622362,undefined,"6415, North Washtenaw Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States"
false,lightweight,false,41.8023156,-87.7344142,6,false,undefined,Kenneth Ave & 50th St,1594041785694887806,1594041785694887806,undefined,"4454, West 50th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.692232,-87.640609,1,false,undefined,Public Rack - Union Ave & 111th St,1695776963774913278,1695776963774913278,undefined,"715, West 111th Street, Roseland, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.692645,-87.609758,1,false,undefined,Public Rack - Cottage Grove Ave & 111th St,1674190269611780562,1674190269611780562,undefined,"Cottage Grove & 111th Street, South Cottage Grove Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.880021,-87.770325,2,false,undefined,Public Rack - Menard Ave & Madison St,1674190492950080346,1674190492950080346,undefined,"5813, West Madison Street, Austin, Chicago, Cook County, Illinois, 60644, United States"
false,lightweight,false,41.846506,-87.700139,9,false,undefined,Sacramento Ave & 25th St,1594046400988140226,1594046400988140226,undefined,"2458, South Sacramento Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.793279,-87.724189,9,false,undefined,Komensky Ave & 55th St,1594041777104953202,1594041777104953202,undefined,"4012-4020, West 55th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.75486,-87.72364,3,false,undefined,Public Rack - Richard Daley College,1827474409018810992,1827474409018810992,undefined,"4100 W 76th St, Chicago, IL 60652, United States"
false,lightweight,false,41.975921,-87.710415,1,false,undefined,Public Rack - Spaulding Ave & Foster Ave,1677249772289529870,1677249772289529870,undefined,"3244, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States"
false,lightweight,false,41.968277,-87.712629,11,false,undefined,Public Rack - Lawrence Ave & Kimball Ave,1806749744377709068,1806749744377709068,undefined,"3336 W Lawrence Ave, Chicago, IL 60625, United States"
false,lightweight,false,41.9125923,-87.7686995,9,false,undefined,Major Ave & Bloomingdale Ave,1575949506683597522,1575949506683597522,undefined,"5729, West Bloomingdale Avenue, Beat 2531, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
false,lightweight,false,41.788541,-87.65621,3,false,undefined,Public Rack - Throop St & 58th St,1674190634684001358,1674190634684001358,undefined,"1241, West 58th Street, West Englewood, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States"
false,lightweight,false,41.794209,-87.7716154,2,false,undefined,Public Rack - Austin Ave & Archer Ave,1806749727197839806,1806749727197839806,undefined,"6141 S Archer Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.779343,-87.686763,1,false,undefined,Public Rack - Maplewood Ave & 63rd St,1715823795375036962,1715823795375036962,undefined,"2516, West 63rd Street, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.986604,-87.79394,2,false,undefined,Public Rack - Norwood Park,1806753657092916070,1806753657092916070,undefined,"5744 N Natoma Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.70794,-87.643177,1,false,undefined,Public Rack - Halsted St & 102nd St,1674190312561453608,1674190312561453608,undefined,"10222-10224, South Halsted Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.982879,-87.710534,1,false,undefined,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,1677249767994562566,1677249767994562566,undefined,"3243-3245, West Bryn Mawr Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States"
false,lightweight,false,41.782281,-87.703047,1,false,undefined,Public Rack - Kedzie Ave & 61st Pl E,1674190376985963172,1674190376985963172,undefined,"6107, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.9969968,-87.8213419,2,false,undefined,Public Rack - Ozanam Ave & Devon Ave,1806749752967643704,1806749752967643704,undefined,"6405 N Ozanam Ave, Park Ridge, IL 60068, United States"
false,lightweight,false,41.9685964,-87.7612092,4,false,undefined,Public Rack - Milwaukee Ave & Higgins Ave,1806749735787774448,1806749735787774448,undefined,"4827 N Milwaukee Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.743367,-87.653661,1,false,undefined,Public Rack - Racine Ave & 83rd St,1674190591734328326,1674190591734328326,undefined,"8250-8258, South Racine Avenue, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.77966,-87.771414,2,false,undefined,Public Rack - Austin & 62nd,1806753631323112128,1806753631323112128,undefined,"6201 S Austin Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.78878,-87.77964,1,false,undefined,Public Rack - Wentworth Park,1827474409018810988,1827474409018810988,undefined,"5701 S Mobile Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.79405,-87.774078,2,false,undefined,Public Rack - Meade Ave & Archer Ave,1806749727197839808,1806749727197839808,undefined,"6190 S Archer Ave Chicago, IL 60638"
false,lightweight,false,41.655692,-87.537595,2,false,undefined,Public Rack - Avenue M & 132nd St,1674190179417467202,1674190179417467202,undefined,"13144, South Avenue M, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States"
false,lightweight,false,41.792309,-87.792879,2,false,undefined,Public Rack - Newcastle & Archer,1806753655768017532,1806753655768017532,undefined,"6832 W Archer Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.886167,-87.714711,3,false,undefined,Public Rack - Al Raby School,1674190153647663366,1674190153647663366,undefined,"3527-3529, West Fulton Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.9955785,-87.7863994,2,false,undefined,Public Rack - Haft Ave & Milwaukee Ave,1806749747347777950,1806749747347777950,undefined,"6318 N Milwaukee Ave, Chicago, IL 60646, United States"
false,lightweight,false,41.749855,-87.707507,2,false,undefined,Public Rack - Homan & 79th,1806753644208014094,1806753644208014094,undefined,"3400 W 79th St, Chicago, IL 60652, United States"
false,lightweight,false,41.95828,-87.78745,3,false,undefined,Public Rack - Wilbur Wright College South,1827474409018810994,1827474409018810994,undefined,"4300 N Narragansett Ave, Chicago, IL 60634, United States"
false,lightweight,false,41.780621,-87.596033,1,false,undefined,Public Rack - Woodlawn Ave & 63rd St N,1683527972235589666,1683527972235589666,undefined,"1200, East 63rd Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
false,lightweight,false,41.923739,-87.785835,1,false,undefined,Public Rack - Fullerton Ave & Narragansett Ave,1695777015314520896,1695777015314520896,undefined,"Burger King, 6400, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States"
false,lightweight,false,41.938689,-87.692972,9,false,undefined,Rockwell St & Fletcher St,1594046422462976736,1594046422462976736,undefined,"3130, North Rockwell Street, Avondale, Chicago, Cook County, Illinois, 60618, United States"
false,lightweight,false,41.798015,-87.620745,1,false,undefined,Public Rack - 53rd St & Indiana Ave,1683527927230188514,1683527927230188514,undefined,"5313, South Indiana Avenue, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,42.0114922,-87.8126378,3,false,undefined,Public Rack - Northwest Hwy & Overhill Ave,1806749752967643708,1806749752967643708,undefined,"7158 N Osceola Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.796775,-87.683362,1,false,undefined,Public Rack - Western Blvd & 53rd St,1674190673338707104,1674190673338707104,undefined,"5301-5323, South Western Boulevard, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
false,lightweight,false,41.917047,-87.750008,2,false,undefined,Public Rack - Laporte Ave & Armitage Ave,1695776944055742932,1695776944055742932,undefined,"2004-2008, North Laporte Avenue, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
false,lightweight,false,41.749649,-87.721001,2,false,undefined,Public Rack - Springfield & 79th,1806753665682850706,1806753665682850706,undefined,"3920 W 79th St Chicago, IL 60652"
false,lightweight,false,41.796005,-87.759575,2,false,undefined,Public Rack - Linder Ave & Archer Ave,1674190450000407318,1674190450000407318,undefined,"Shop & Save Market, 5829, South Lotus Avenue, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
false,lightweight,false,41.706863,-87.631674,1,false,undefined,Public Rack - Harvard Ave & 103rd St,1674190334036290140,1674190334036290140,undefined,"319-327, West 103rd Street, Roseland, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
false,lightweight,false,41.822592,-87.690725,1,false,undefined,Public Rack - Talman Ave & Pershing Rd,1715823816849873464,1715823816849873464,undefined,"3910, South Archer Avenue, South Brighton, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.79304,-87.728214,1,false,undefined,Public Rack - Keeler Ave & 55th St,1674190402755766970,1674190402755766970,undefined,"4201, West 55th Street, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.777927,-87.7875789,2,false,undefined,Public Rack - 63rd St and Natoma Ave,1806749718607905182,1806749718607905182,undefined,"6634 W 63rd St, Chicago, IL 60638, United States"
false,lightweight,false,41.799605,-87.641464,2,false,undefined,Public Rack - Lowe Park,1674190462885309230,1674190462885309230,undefined,"Lowe Park Fieldhouse, 5205, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
false,lightweight,false,41.865608,-87.772389,1,false,undefined,Public Rack - Mason Ave & Roosevelt Rd,1674190475770211136,1674190475770211136,undefined,"5910-5916, West Roosevelt Road, Austin, Chicago, Cook County, Illinois, 60644, United States"
false,lightweight,false,41.9326579,-87.7662058,1,false,undefined,Public Rack - Central Ave & George St,1674190226662107536,1674190226662107536,undefined,"Family Dollar, 2845, North Central Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
false,lightweight,false,41.742321,-87.70967,2,false,undefined,Public Rack - St Louis & 83rd,1806753665682850708,1806753665682850708,undefined,"8300 S St Louis Ave, Chicago, IL 60652, United States"
false,lightweight,false,41.938201,-87.787415,1,false,undefined,Public Rack - Nagle Ave & Belmont Ave,1674190527309818770,1674190527309818770,undefined,"Islamic Community Center of Illinois (ICCI), 6435, West Belmont Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
false,lightweight,false,41.736223,-87.626737,1,false,undefined,Public Rack - Lafayette Ave & 87th St SW,1674190428525570794,1674190428525570794,undefined,"T-Mobile, 51, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.814697,-87.598006,1,false,undefined,Public Rack - Lake Park Ave & 44th St,1674190428525570800,1674190428525570800,undefined,"1132, East 44th Street, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.760817,-87.663499,1,false,undefined,Public Rack - Ashland Ave & 73rd St,1674190166532565278,1674190166532565278,undefined,"7301-7315, South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.9383682,-87.7725029,9,false,undefined,Mason Ave & Belmont Ave,1563698718386161684,1563698718386161684,undefined,"3145, North Monitor Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
false,lightweight,false,41.715887,-87.639228,2,false,undefined,Public Rack - Lowe Ave & 98th St,1674190462885309228,1674190462885309228,undefined,"Medgar Evers Elementary School, West 98th Place, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States"
false,lightweight,false,41.773259,-87.576664,1,false,undefined,Public Rack - Jeffery Blvd & 67th St,1674190355511126654,1674190355511126654,undefined,"Mobil, 1949, East 67th Street, Woodlawn, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States"
false,lightweight,false,41.84265,-87.70401,9,false,undefined,Troy Ave & 27th St,1594046448232780546,1594046448232780546,undefined,"2700, South Troy Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.809497,-87.618997,1,false,undefined,Public Rack - Prairie Ave & 47th St ,1674190565964524512,1674190565964524512,undefined,"47th, 314, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.75893,-87.582861,2,false,undefined,Public Rack - East End Ave & 75th St,1674190282496682476,1674190282496682476,undefined,"1720, East 75th Street, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States"
false,lightweight,false,41.702566,-87.559923,1,false,undefined,Public Rack - Torrence Ave  & 106th St,1677249883958679718,1677249883958679718,undefined,"10600-10606, South Torrence Avenue, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60409, United States"
false,lightweight,false,41.808413,-87.688535,1,false,undefined,Public Rack - Maplewood Ave & 47th St,1715823829734775370,1715823829734775370,undefined,"2539, West 47th Street, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
false,lightweight,false,41.73569,-87.692172,2,false,undefined,Public Rack - California & 87th,1806753631323112148,1806753631323112148,undefined,"2800 W 87th St, Chicago, IL 60652, United States"
false,lightweight,false,41.9830926,-87.7115845,4,false,undefined,Public Rack - Bryn Mawr Ave & Spaulding Ave,1806749752967643696,1806749752967643696,undefined,"3307 W Bryn Mawr Ave, Chicago, IL 60659, United States"
false,lightweight,false,41.939472,-87.718423,2,false,undefined,Public Rack - Monticello Ave & Belmont Ave,1674190505834982262,1674190505834982262,undefined,"Los Potrillos Food Market, 3622-3624, West Belmont Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States"
false,lightweight,false,41.8579886,-87.6319447,9,false,undefined,Ping Tom Park (East),1500206163166594382,1500206163166594382,undefined,"Stone Talk, South Wentworth Avenue, Near South Side, South Loop, Chicago, Cook County, Illinois, 60616, United States"
false,lightweight,false,41.94655,-87.719827,4,false,undefined,Public Rack - Avondale Ave & Addison St,1674190188007401806,1674190188007401806,undefined,"3659, West Addison Street, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
false,lightweight,false,41.670563,-87.632188,5,false,undefined,Public Rack - Stewart Ave & 123rd St,1674190621799099448,1674190621799099448,undefined,"401, West 123rd Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60827, United States"
false,lightweight,false,41.804487,-87.719584,2,false,undefined,Public Rack - Avers Ave & Archer Ave,1674190183712434504,1674190183712434504,undefined,"4881-4883, South Archer Avenue, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.81175,-87.707577,1,false,undefined,Public Rack - Christiana Ave & Archer Ave,1674190239547009456,1674190239547009456,undefined,"4477, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.71397,-87.667798,1,false,undefined,Public Rack - Walden Pkwy & 99th St,1677249853893908598,1677249853893908598,undefined,"1808-1812, West 99th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60805, United States"
false,lightweight,false,41.712353,-87.53545,1,false,undefined,Public Rack - Ewing Ave & Indianapolis Ave,1674190303971519000,1674190303971519000,undefined,"10052, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.844058,-87.729873,1,false,undefined,Public Rack - Keeler Ave & 26th St,1674190402755766968,1674190402755766968,undefined,"4209, West 26th Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.977814,-87.80681,2,false,undefined,Public Rack - Harlem & Summerdale,1806753644208014082,1806753644208014082,undefined,"5321 N Harlem Ave, Chicago, IL 60656, United States"
false,lightweight,false,41.678227,-87.630775,1,false,undefined,Public Rack - Harvard Ave & 119th St,1677249798059333678,1677249798059333678,undefined,"322, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.778672,-87.7748374,2,false,undefined,Public Rack - 63rd St & Meade Ave,1806749722902872480,1806749722902872480,undefined,"6231 S Moody Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.9867636,-87.6898796,9,false,undefined,Western Ave & Ardmore Ave,1594046465420805300,1594046465420805300,undefined,"5754, North Western Avenue, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60645, United States"
false,lightweight,false,41.7493,-87.73958,4,false,undefined,Public Rack - S. Kilpatrick and W. 79th,1806753665682850694,1806753665682850694,undefined,"4712 W 79th St, Chicago, IL 60652, United States"
false,lightweight,false,41.941612,-87.732372,1,false,undefined,Public Rack - Jonathan Y Scammon Public School,1674190359806093958,1674190359806093958,undefined,"Scammon Elementary School, West Henderson Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
false,lightweight,false,41.656961,-87.548521,10,false,undefined,Public Rack - Houston Ave & 131st St,1674190346921192044,1674190346921192044,undefined,"13110, South Houston Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States"
false,lightweight,false,41.704373,-87.53544,1,false,undefined,Public Rack - Ewing Ave & 105th St,1674190295381584396,1674190295381584396,undefined,"10502, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.73715,-87.57319,3,false,undefined,Public Rack - Clyde Ave & 87th St,1695776990330095648,1695776990330095648,undefined,"Chicago Vocational High School, 2100, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.8730082,-87.7252516,1,false,undefined,Public Rack - Pulaski Rd & 5th Ave,1695776937826575008,1695776937826575008,undefined,"3953, West 5th Avenue, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.739986,-87.617645,2,false,undefined,Public Rack - Prairie Ave & 85th St,1674190570259491812,1674190570259491812,undefined,"8501, South Prairie Avenue, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.995652,-87.716328,2,false,undefined,Public Rack - St Louis & Lincoln,1806753665682850716,1806753665682850716,undefined,"6266 N Lincoln Ave, Chicago, IL 60659, United States"
false,lightweight,false,41.718957,-87.62067,3,false,undefined,Public Rack - Michigan Ave & 96th St,1674190497245047656,1674190497245047656,undefined,"Harlan Community Academy High School, 9652, South Michigan Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.952869,-87.780728,4,false,undefined,Public Rack - Irving Park Rd & Melvina Ave,1806749727197839826,1806749727197839826,undefined,"6141 W Irving Park Rd, Chicago, IL 60634, United States"
false,lightweight,false,41.772068,-87.621686,2,false,undefined,Public Rack - Michigan Ave & 67th St,1695777008480252434,1695777008480252434,undefined,"6741, South Michigan Avenue, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
false,lightweight,false,41.780581,-87.574562,1,false,undefined,Public Rack - Lake Shore Dr & Hayes Dr,1683527948705024000,1683527948705024000,undefined,"South DuSable Lake Shore Drive, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60617:60649, United States"
false,lightweight,false,41.795222,-87.703719,1,false,undefined,Public Rack - Kedzie Ave & 54th St - SW,1674190372690995870,1674190372690995870,undefined,"5410, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.794199,-87.771388,2,false,undefined,Public Rack - Mason Ave & Archer Ave,1806749722902872504,1806749722902872504,undefined,"6141 S Archer Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.6824,-87.681048,1,false,undefined,Public Rack - Western Ave & 116th St,1674190669043739798,1674190669043739798,undefined,"11610, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.81643,-87.644754,2,false,undefined,Public Rack - Emerald Ave & 43rd St,1677249862483843204,1677249862483843204,undefined,"734-738, West 43rd Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
false,lightweight,false,41.975563,-87.717352,2,false,undefined,Public Rack - Foster Ave & Drake Ave,1695780083082689004,1695780083082689004,undefined,"3535-3539, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States"
false,lightweight,false,41.8700949,-87.7062429,1,false,undefined,Public Rack - Kedzie Ave & Arthington St,1674190385575897778,1674190385575897778,undefined,"3210, West Arthington Street, North Lawndale, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.728122,-87.648524,1,false,undefined,Public Rack - Vincennes Ave & 91st St,1683527967940622360,1683527967940622360,undefined,"Evangelical Christian School, 9130, South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States"
false,lightweight,false,41.86649,-87.710786,1,false,undefined,Public Rack - Homan Ave & Roosevelt,1715846709795980144,1715846709795980144,undefined,"Star Gyro Bitcoin ATM, 3400, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.764196,-87.720111,2,false,undefined,Public Rack - Springfield & 71st,1806753665682850704,1806753665682850704,undefined,"3902 W 71st St, Chicago, IL 60629, United States"
false,lightweight,false,41.997456,-87.7619125,2,false,undefined,Public Rack - Minnehaha Ave & Devon Ave,1806749757262611022,1806749757262611022,undefined,"5328 W Devon Ave, Chicago, IL 60646, United States"
false,lightweight,false,41.967912,-87.752496,2,false,undefined,Public Rack - Lavergne & Lawrence,1806753648502981418,1806753648502981418,undefined,"4949 W Lawrence Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.677708,-87.638711,1,false,undefined,Public Rack - Lowe Ave & 119th St,1677249798059333674,1677249798059333674,undefined,"639-643, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.705444,-87.701232,1,false,undefined,Public Rack - Kedzie & 103rd St - East,1674190368396028568,1674190368396028568,undefined,"10319-10323, South Kedzie Avenue, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States"
false,lightweight,false,41.778411,-87.733387,1,false,undefined,Public Rack - Kenneth Ave & 63rd St E,1715823808259938858,1715823808259938858,undefined,"4423-4425, West 63rd Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.728525,-87.608231,2,false,undefined,Public Rack - Burnside Academy,1674190209482238318,1674190209482238318,undefined,"Burnside Scholastic Academy, East 91st Place, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.953449,-87.729635,2,false,undefined,Public Rack - Keystone Ave & Irving Park Rd,1674190407050734276,1674190407050734276,undefined,"Irving Park & Keystone Terminal, Kennedy Expressway, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
